fir_id,fir_number,station_id,crime_head_id,date_registered,year,month,status,description,victim_age,victim_gender,accused_count,latitude,longitude,is_cyber,is_economic,chargesheet_filed
3626,FIR/2024/KA13/00077,597,3,2024-05-02,2024,5,under_investigation,Complainant robbed at Apte Zila by 2 armed persons.,56.0,Male,3,16.298932833238016,77.39279911018077,0,0,0
3627,FIR/2024/KA01/01887,151,17,2024-06-04,2024,6,pending_trial,FIR registered for Cyber Crime - Identity Theft at Dube Road.,54.0,Other,1,13.023079143185925,77.7378295030165,1,0,1
3628,FIR/2022/KA20/00077,843,12,2022-07-14,2022,7,chargesheeted,Accused cheated complainant of Rs.138068 through false promises.,36.0,Male,5,12.574117592853012,76.96008843111852,0,1,1
3629,FIR/2022/KA14/00073,642,12,2022-06-28,2022,6,chargesheeted,Accused cheated complainant of Rs.469841 through false promises.,37.0,Female,2,15.367801791014525,75.15615263561432,0,1,1
3630,FIR/2022/KA25/00059,948,2,2022-05-21,2022,5,chargesheeted,FIR registered for House Breaking & Theft at Walia Nagar.,,Other,2,17.824206004956412,77.58755392512559,0,0,1
3631,FIR/2024/KA01/01888,8,19,2024-03-22,2024,3,closed,FIR registered for Cyber Crime - Phishing at Sathe Ganj.,43.0,Male,3,12.831287320752619,77.48727238997758,1,0,1
3632,FIR/2023/KA01/01889,112,9,2023-06-07,2023,6,under_investigation,FIR registered for Assault on Women at Virk Nagar.,71.0,Other,3,13.002617942535288,77.64913012922688,0,0,0
3633,FIR/2024/KA10/00118,493,1,2024-04-23,2024,4,chargesheeted,Complaint received regarding theft of laptop worth Rs.297736.,49.0,Other,2,13.306538072629392,77.1977844746877,0,0,1
3634,FIR/2022/KA01/01890,80,7,2022-09-19,2022,9,closed,FIR registered for Culpable Homicide at Sawhney Road.,45.0,Female,2,12.882936018353817,77.63407607706914,0,0,1
3635,FIR/2022/KA13/00078,635,3,2022-08-26,2022,8,chargesheeted,Complainant robbed at Agrawal Nagar by 1 armed persons.,46.0,Female,2,16.161137332387312,77.39700600316704,0,0,1
3636,FIR/2023/KA21/00046,868,28,2023-07-11,2023,7,under_investigation,FIR registered for Criminal Trespass at Purohit Nagar.,22.0,Other,5,13.210545823926427,77.99778598293807,0,0,0
3637,FIR/2024/KA11/00129,524,16,2024-01-09,2024,1,registered,Victim lost Rs.246273 through online fraud/UPI scam.,26.0,Other,3,15.094446086519095,76.91296005452743,1,0,0
3638,FIR/2023/KA01/01891,113,16,2023-08-02,2023,8,pending_trial,Victim lost Rs.226424 through online fraud/UPI scam.,24.0,Female,5,13.0201143096875,77.60996655961395,1,0,1
3639,FIR/2022/KA01/01892,127,29,2022-06-01,2022,6,registered,FIR registered for Mischief at Chand Ganj.,60.0,Male,1,12.884637372703612,77.71181903874782,0,0,0
3640,FIR/2024/KA01/01893,54,17,2024-09-10,2024,9,under_investigation,FIR registered for Cyber Crime - Identity Theft at Sama Nagar.,23.0,Male,4,12.964787472930432,77.46850786007043,1,0,0
3641,FIR/2024/KA01/01894,70,12,2024-12-23,2024,12,registered,Accused cheated complainant of Rs.149300 through false promises.,,Female,3,13.033052114885203,77.49731674650344,0,1,0
3642,FIR/2024/KA01/01895,89,21,2024-08-08,2024,8,registered,FIR registered for Dowry Prohibition Act at Handa Path.,31.0,Male,5,12.851680965820814,77.683979730812,0,0,0
3643,FIR/2024/KA01/01896,161,33,2024-01-03,2024,1,closed,FIR registered for Road Accident Death at Kannan Zila.,44.0,Male,1,13.124325443283707,77.54480470494974,0,0,1
3644,FIR/2024/KA01/01897,165,17,2024-10-28,2024,10,under_investigation,FIR registered for Cyber Crime - Identity Theft at Ganesh Zila.,,Male,4,12.987793820574497,77.55926572668899,1,0,0
3645,FIR/2023/KA06/00083,335,29,2023-06-09,2023,6,closed,FIR registered for Mischief at Basu Street.,,Other,3,13.06259090300614,74.86306298363296,0,0,1
3646,FIR/2022/KA01/01898,108,3,2022-05-08,2022,5,under_investigation,Complainant robbed at Vala Marg by 3 armed persons.,23.0,Male,5,12.95256680904359,77.54655753905115,0,0,0
3647,FIR/2024/KA01/01899,16,28,2024-01-10,2024,1,under_investigation,FIR registered for Criminal Trespass at Narain Zila.,22.0,Other,1,13.018897983735481,77.62045811958792,0,0,0
3648,FIR/2024/KA10/00119,468,18,2024-11-14,2024,11,registered,FIR registered for Cyber Crime - Hacking at Gupta Path.,30.0,Other,3,13.235016646851223,77.01042673728841,1,0,0
3649,FIR/2023/KA01/01900,173,28,2023-08-16,2023,8,chargesheeted,FIR registered for Criminal Trespass at Johal.,50.0,Female,4,12.935237764823444,77.66726880455289,0,0,1
3650,FIR/2022/KA27/00121,996,22,2022-01-27,2022,1,under_investigation,FIR registered for POCSO Act at Rana Circle.,66.0,Male,4,16.22328251672266,75.59280107725397,0,0,0
3651,FIR/2022/KA05/00111,294,16,2022-12-23,2022,12,chargesheeted,Victim lost Rs.414133 through online fraud/UPI scam.,34.0,Male,5,17.401042407261205,76.95548102227444,1,0,1
3652,FIR/2022/KA06/00084,334,9,2022-02-26,2022,2,under_investigation,FIR registered for Assault on Women at Kala Ganj.,41.0,Other,1,12.868845010796678,74.83021089223958,0,0,0
3653,FIR/2024/KA27/00122,1036,19,2024-11-26,2024,11,closed,FIR registered for Cyber Crime - Phishing at Parikh Zila.,,Male,4,16.24838018189395,75.70555507818527,1,0,1
3654,FIR/2023/KA10/00120,488,11,2023-06-02,2023,6,under_investigation,FIR registered for Kidnapping & Abduction at Ghose Path.,35.0,Other,2,13.321499247503795,77.09186242449945,0,0,0
3655,FIR/2022/KA10/00121,488,15,2022-03-24,2022,3,under_investigation,FIR registered for Counterfeiting at Ratti Nagar.,72.0,Male,1,13.309670246150477,77.05984235959916,0,1,0
3656,FIR/2024/KA21/00047,868,32,2024-08-22,2024,8,chargesheeted,FIR registered for Missing Person at Arora Path.,34.0,Other,4,13.210258015196,78.00277518197119,0,0,1
3657,FIR/2024/KA27/00123,1004,12,2024-02-14,2024,2,chargesheeted,Accused cheated complainant of Rs.66026 through false promises.,18.0,Female,4,16.222942617149286,75.7939528462255,0,1,1
3658,FIR/2024/KA11/00130,525,1,2024-11-01,2024,11,registered,Complaint received regarding theft of cash worth Rs.45794.,41.0,Other,4,15.06615045892611,77.00554043152142,0,0,0
3659,FIR/2023/KA01/01901,174,13,2023-10-24,2023,10,chargesheeted,FIR registered for Criminal Breach of Trust at Mallick Zila.,61.0,Male,3,12.94778701436469,77.5512088614158,0,1,1
3660,FIR/2024/KA01/01902,54,13,2024-02-11,2024,2,registered,FIR registered for Criminal Breach of Trust at Pillay.,,Female,3,12.992796915101032,77.4710902774949,0,1,0
3661,FIR/2022/KA01/01903,6,8,2022-12-18,2022,12,closed,Victim reported sexual assault incident at Bhavsar Nagar. Medical examination conducted.,53.0,Female,2,12.82382615049003,77.70530274567453,0,0,1
3662,FIR/2024/KA01/01904,150,23,2024-06-15,2024,6,chargesheeted,FIR registered for Domestic Violence at Roy Ganj.,48.0,Male,4,12.884103783074886,77.63968807847883,0,0,1
3663,FIR/2022/KA27/00124,1030,18,2022-02-20,2022,2,chargesheeted,FIR registered for Cyber Crime - Hacking at Tata Road.,73.0,Male,3,16.3133550656999,75.78455120863673,1,0,1
3664,FIR/2023/KA27/00125,991,26,2023-10-26,2023,10,under_investigation,FIR registered for Riots at Yadav Zila.,65.0,Female,5,16.17775107020817,75.73203191854843,0,0,0
3665,FIR/2024/KA11/00131,515,32,2024-07-27,2024,7,chargesheeted,FIR registered for Missing Person at Garg.,61.0,Other,1,14.979003120023897,76.95260339734844,0,0,1
3666,FIR/2022/KA01/01905,133,23,2022-06-19,2022,6,chargesheeted,FIR registered for Domestic Violence at Chandran Road.,58.0,Female,5,12.97075757507496,77.46461618235259,0,0,1
3667,FIR/2022/KA01/01906,139,12,2022-09-01,2022,9,under_investigation,Accused cheated complainant of Rs.184433 through false promises.,21.0,Other,2,12.96389066051055,77.57097652557998,0,1,0
3668,FIR/2024/KA01/01907,9,1,2024-09-18,2024,9,registered,Complaint received regarding theft of gold chain worth Rs.262367.,72.0,Female,2,12.90966334007575,77.46704397484235,0,0,0
3669,FIR/2023/KA15/00027,701,31,2023-07-23,2023,7,under_investigation,FIR registered for Criminal Intimidation at Gill Path.,57.0,Female,5,15.461352355911625,75.49143698879892,0,0,0
3670,FIR/2022/KA06/00085,347,33,2022-08-13,2022,8,closed,FIR registered for Road Accident Death at Subramaniam Path.,54.0,Female,3,12.84816950248064,74.71871470240656,0,0,1
3671,FIR/2022/KA11/00132,546,24,2022-12-07,2022,12,under_investigation,FIR registered for NDPS Act at Nayak Zila.,73.0,Female,5,15.101265067002059,77.05584515759476,0,0,0
3672,FIR/2022/KA20/00078,838,27,2022-01-20,2022,1,under_investigation,FIR registered for Hurt/Grievous Hurt at Sen Nagar.,69.0,Other,1,12.633284413159384,76.86981827743742,0,0,0
3673,FIR/2023/KA01/01908,33,1,2023-10-15,2023,10,chargesheeted,Complaint received regarding theft of laptop worth Rs.434591.,75.0,Other,5,12.853443709404754,77.61606603426492,0,0,1
3674,FIR/2022/KA02/00033,188,16,2022-09-07,2022,9,chargesheeted,Victim lost Rs.472682 through online fraud/UPI scam.,21.0,Other,1,13.229952704602452,77.55305852943441,1,0,1
3675,FIR/2022/KA25/00060,963,12,2022-05-17,2022,5,under_investigation,Accused cheated complainant of Rs.451509 through false promises.,66.0,Male,3,17.802041812658185,77.56316580427098,0,1,0
3676,FIR/2023/KA01/01909,108,16,2023-06-27,2023,6,chargesheeted,Victim lost Rs.5687 through online fraud/UPI scam.,42.0,Female,5,12.958606117351865,77.57264966579348,1,0,1
3677,FIR/2024/KA01/01910,99,1,2024-08-12,2024,8,chargesheeted,Complaint received regarding theft of mobile phone worth Rs.154227.,57.0,Male,3,13.125848062747256,77.61832241276818,0,0,1
3678,FIR/2023/KA31/00021,1137,10,2023-01-09,2023,1,chargesheeted,FIR registered for Sexual Harassment at Khalsa Road.,47.0,Female,3,11.944128135734077,77.04586949699333,0,0,1
3679,FIR/2023/KA08/00070,393,23,2023-01-22,2023,1,pending_trial,FIR registered for Domestic Violence at Kohli Marg.,25.0,Other,5,12.888629406044155,76.06525889066134,0,0,1
3680,FIR/2023/KA25/00061,949,16,2023-08-11,2023,8,under_investigation,Victim lost Rs.478381 through online fraud/UPI scam.,29.0,Female,3,17.870535469000938,77.39669054055551,1,0,0
3681,FIR/2024/KA09/00061,449,35,2024-03-17,2024,3,under_investigation,FIR registered for SC/ST Atrocities Act at Devan Nagar.,32.0,Male,1,13.972338055538376,75.61989141383471,0,0,0
3682,FIR/2023/KA01/01911,15,10,2023-09-12,2023,9,registered,FIR registered for Sexual Harassment at Tara Path.,39.0,Male,3,12.926905601292795,77.62932784176188,0,0,0
3683,FIR/2024/KA01/01912,113,22,2024-08-18,2024,8,chargesheeted,FIR registered for POCSO Act at Jaggi Road.,73.0,Other,1,13.039377623490154,77.6033561231475,0,0,1
3684,FIR/2022/KA12/00086,567,31,2022-02-17,2022,2,registered,FIR registered for Criminal Intimidation at Prashad Street.,19.0,Other,1,16.821960535978523,75.82008001213414,0,0,0
3685,FIR/2023/KA21/00048,868,25,2023-01-09,2023,1,closed,FIR registered for Arms Act at Barad Ganj.,56.0,Male,2,13.240626726690914,78.00321699222684,0,0,1
3686,FIR/2024/KA12/00087,571,1,2024-07-23,2024,7,chargesheeted,Complaint received regarding theft of laptop worth Rs.299521.,50.0,Female,5,16.922462592580924,75.59043304230585,0,0,1
3687,FIR/2024/KA04/00098,246,9,2024-03-22,2024,3,under_investigation,FIR registered for Assault on Women at Desai Path.,21.0,Female,4,15.870495793427548,74.47491094221084,0,0,0
3688,FIR/2022/KA09/00062,439,3,2022-08-03,2022,8,under_investigation,Complainant robbed at Nadkarni Road by 4 armed persons.,72.0,Female,5,13.979022942415508,75.58161621834688,0,0,0
3689,FIR/2024/KA01/01913,156,17,2024-09-27,2024,9,registered,FIR registered for Cyber Crime - Identity Theft at Verma Nagar.,36.0,Male,4,12.993622214746821,77.49963384325562,1,0,0
3690,FIR/2024/KA27/00126,999,16,2024-06-22,2024,6,chargesheeted,Victim lost Rs.349869 through online fraud/UPI scam.,38.0,Other,5,16.232041039302885,75.76884193992424,1,0,1
3691,FIR/2022/KA01/01914,158,24,2022-07-18,2022,7,closed,FIR registered for NDPS Act at Karnik Nagar.,36.0,Female,2,13.02745394531926,77.46555947187126,0,0,1
3692,FIR/2022/KA01/01915,134,19,2022-02-18,2022,2,chargesheeted,FIR registered for Cyber Crime - Phishing at Oommen Path.,67.0,Male,2,13.112081238424834,77.6302101886401,1,0,1
3693,FIR/2023/KA12/00088,553,27,2023-03-07,2023,3,registered,FIR registered for Hurt/Grievous Hurt at Jha Ganj.,32.0,Other,5,16.76390114894371,75.85157902725724,0,0,0
3694,FIR/2024/KA01/01916,161,28,2024-02-22,2024,2,chargesheeted,FIR registered for Criminal Trespass at Bhagat Circle.,57.0,Other,2,13.111068368694353,77.51596522629434,0,0,1
3695,FIR/2024/KA01/01917,104,10,2024-01-25,2024,1,under_investigation,FIR registered for Sexual Harassment at Kapadia Ganj.,45.0,Other,3,13.097965082178623,77.61860722392048,0,0,0
3696,FIR/2023/KA05/00112,293,2,2023-11-05,2023,11,under_investigation,FIR registered for House Breaking & Theft at Raj.,50.0,Other,4,17.230510547518083,76.82355348996512,0,0,0
3697,FIR/2024/KA25/00062,939,22,2024-09-01,2024,9,under_investigation,FIR registered for POCSO Act at Nagy Circle.,67.0,Other,2,17.907436895521972,77.5525521130581,0,0,0
3698,FIR/2022/KA13/00079,627,35,2022-01-19,2022,1,chargesheeted,FIR registered for SC/ST Atrocities Act at Sathe Street.,49.0,Male,4,16.231490485447907,77.29457452299154,0,0,1
3699,FIR/2024/KA13/00080,635,1,2024-07-05,2024,7,under_investigation,Complaint received regarding theft of cash worth Rs.270818.,43.0,Female,5,16.174645180652497,77.38978182084544,0,0,0
3700,FIR/2024/KA01/01918,169,11,2024-09-21,2024,9,chargesheeted,FIR registered for Kidnapping & Abduction at Boase Chowk.,,Female,4,13.051762774247853,77.59134094582633,0,0,1
3701,FIR/2023/KA20/00079,825,1,2023-09-03,2023,9,closed,Complaint received regarding theft of two-wheeler worth Rs.259984.,73.0,Male,3,12.516562330206007,76.861446384299,0,0,1
3702,FIR/2024/KA01/01919,132,12,2024-07-11,2024,7,chargesheeted,Accused cheated complainant of Rs.226401 through false promises.,56.0,Male,2,13.038777839544023,77.44790352148016,0,1,1
3703,FIR/2022/KA01/01920,112,35,2022-10-20,2022,10,closed,FIR registered for SC/ST Atrocities Act at Chand Street.,20.0,Other,1,12.996841902111807,77.63158815237199,0,0,1
3704,FIR/2022/KA10/00122,471,21,2022-12-01,2022,12,chargesheeted,FIR registered for Dowry Prohibition Act at Jayaraman Street.,51.0,Female,5,13.34511760499803,77.19808591755842,0,0,1
3705,FIR/2024/KA01/01921,117,27,2024-05-18,2024,5,under_investigation,FIR registered for Hurt/Grievous Hurt at Tripathi Ganj.,62.0,Female,2,12.86128158935281,77.44577591936135,0,0,0
3706,FIR/2022/KA01/01922,119,16,2022-04-03,2022,4,chargesheeted,Victim lost Rs.365575 through online fraud/UPI scam.,45.0,Other,4,13.029009780153308,77.55260105717858,1,0,1
3707,FIR/2022/KA01/01923,75,14,2022-11-20,2022,11,closed,FIR registered for Forgery at Mukhopadhyay Chowk.,19.0,Other,4,12.877915960154708,77.67506756874187,0,1,1
3708,FIR/2024/KA20/00080,804,23,2024-12-07,2024,12,chargesheeted,FIR registered for Domestic Violence at Hora Street.,71.0,Male,4,12.62091061482296,76.88553972926252,0,0,1
3709,FIR/2023/KA11/00133,512,33,2023-09-17,2023,9,chargesheeted,FIR registered for Road Accident Death at Samra Ganj.,38.0,Female,5,15.059937262278021,77.02001022958414,0,0,1
3710,FIR/2024/KA06/00086,349,34,2024-11-24,2024,11,chargesheeted,FIR registered for Immoral Traffic Act at Kothari Street.,25.0,Female,3,12.782626901603635,74.95077601556484,0,0,1
3711,FIR/2024/KA01/01924,12,23,2024-08-20,2024,8,chargesheeted,FIR registered for Domestic Violence at Mangal Road.,49.0,Other,2,13.0309553207208,77.46724347180057,0,0,1
3712,FIR/2024/KA14/00074,680,17,2024-01-12,2024,1,chargesheeted,FIR registered for Cyber Crime - Identity Theft at Sen.,20.0,Other,3,15.468789525172602,74.91675250223733,1,0,1
3713,FIR/2024/KA30/00032,1121,1,2024-08-17,2024,8,under_investigation,Complaint received regarding theft of laptop worth Rs.137679.,39.0,Female,4,15.440098099854435,76.48824997255772,0,0,0
3714,FIR/2023/KA01/01925,102,19,2023-03-04,2023,3,chargesheeted,FIR registered for Cyber Crime - Phishing at Buch Chowk.,39.0,Other,2,12.99610682299869,77.59177111543131,1,0,1
3715,FIR/2024/KA01/01926,56,3,2024-05-05,2024,5,under_investigation,Complainant robbed at Rao Path by 4 armed persons.,29.0,Other,2,13.081292151825162,77.45616628522502,0,0,0
3716,FIR/2024/KA01/01927,46,6,2024-08-06,2024,8,under_investigation,FIR registered for Attempt to Murder at Ganesh Marg.,,Other,1,13.01790772552515,77.48182426520941,0,0,0
3717,FIR/2024/KA01/01928,118,14,2024-05-04,2024,5,under_investigation,FIR registered for Forgery at Sastry Chowk.,60.0,Other,5,13.040892248910493,77.57068884686713,0,1,0
3718,FIR/2023/KA01/01929,82,12,2023-03-26,2023,3,under_investigation,Accused cheated complainant of Rs.354390 through false promises.,40.0,Other,3,12.945601223564976,77.52764372254384,0,1,0
3719,FIR/2024/KA13/00081,606,30,2024-07-06,2024,7,chargesheeted,FIR registered for Extortion at Sant.,43.0,Female,4,16.305735406673854,77.22709466151016,0,0,1
3720,FIR/2022/KA14/00075,645,3,2022-09-10,2022,9,under_investigation,Complainant robbed at Subramaniam Street by 3 armed persons.,55.0,Male,4,15.540416341057133,75.08576957854548,0,0,0
3721,FIR/2024/KA01/01930,138,1,2024-06-01,2024,6,chargesheeted,Complaint received regarding theft of mobile phone worth Rs.32413.,45.0,Female,3,13.016790089331138,77.5162298758466,0,0,1
3722,FIR/2024/KA10/00123,469,1,2024-01-19,2024,1,closed,Complaint received regarding theft of mobile phone worth Rs.154287.,72.0,Male,1,13.401935270386842,77.04503618644742,0,0,1
3723,FIR/2024/KA01/01931,90,12,2024-07-12,2024,7,closed,Accused cheated complainant of Rs.462706 through false promises.,37.0,Other,2,12.989347757139289,77.47480944264107,0,1,1
3724,FIR/2022/KA01/01932,154,13,2022-09-28,2022,9,under_investigation,FIR registered for Criminal Breach of Trust at Gill Street.,73.0,Other,2,13.048279778693633,77.4475689337099,0,1,0
3725,FIR/2024/KA01/01933,144,25,2024-11-11,2024,11,under_investigation,FIR registered for Arms Act at Rai Road.,70.0,Male,1,12.957972995282926,77.56418144909092,0,0,0
3726,FIR/2024/KA01/01934,149,12,2024-03-04,2024,3,under_investigation,Accused cheated complainant of Rs.200830 through false promises.,24.0,Male,4,12.875527717610835,77.58795656947385,0,1,0
3727,FIR/2023/KA27/00127,1025,8,2023-11-13,2023,11,closed,Victim reported sexual assault incident at Mander Chowk. Medical examination conducted.,23.0,Male,3,16.032578174713414,75.75497393069291,0,0,1
3728,FIR/2022/KA14/00076,681,18,2022-01-01,2022,1,under_investigation,FIR registered for Cyber Crime - Hacking at Srivastava Marg.,68.0,Female,2,15.487127459366814,75.12046933817528,1,0,0
3729,FIR/2023/KA08/00071,412,2,2023-05-25,2023,5,chargesheeted,FIR registered for House Breaking & Theft at Nath Zila.,40.0,Male,3,13.144517202712198,76.05357091737886,0,0,1
3730,FIR/2023/KA04/00099,240,29,2023-08-22,2023,8,closed,FIR registered for Mischief at Singh Street.,,Other,3,15.778175766656462,74.56810866410028,0,0,1
3731,FIR/2024/KA01/01935,101,3,2024-04-23,2024,4,closed,Complainant robbed at Dubey Ganj by 4 armed persons.,56.0,Other,5,13.000312750038576,77.54096309923618,0,0,1
3732,FIR/2022/KA01/01936,62,12,2022-12-06,2022,12,registered,Accused cheated complainant of Rs.357901 through false promises.,28.0,Other,2,13.04763001015747,77.47302835443337,0,1,0
3733,FIR/2023/KA14/00077,639,14,2023-02-13,2023,2,pending_trial,FIR registered for Forgery at Tella Nagar.,,Other,2,15.604605131251752,74.96508526827178,0,1,1
3734,FIR/2023/KA01/01937,130,28,2023-10-16,2023,10,chargesheeted,FIR registered for Criminal Trespass at Swamy Path.,67.0,Other,2,12.911043730986066,77.5184783013204,0,0,1
